5.633729277533102930e+00,5.885225523639220135e+00,5.149944065193429843e+00,6.318150083975966780e+00,5.111030165051624330e+00,1.550000000000000000e+02,1.300000000000000000e+02,2.160000000000000000e+02,1.660000000000000000e+02,1.300000000000000000e+02,5.754341693789402079e+00,5.809095466008543873e+00,5.087575241759211053e+00,6.031567633467762590e+00,6.006257481291957134e+00,9.100000000000000000e+01,1.170000000000000000e+02,1.110000000000000000e+02,5.600000000000000000e+01,5.600000000000000000e+01
4.487590881515965080e+00,4.847868626743199627e+00,4.543917578549654834e+00,4.262722773489844741e+00,5.219275173348019159e+00,1.860000000000000000e+02,1.850000000000000000e+02,1.840000000000000000e+02,1.500000000000000000e+02,1.510000000000000000e+02,5.382585601975357292e+00,5.602371494300895094e+00,5.149125292575585711e+00,4.577672539551954856e+00,5.672655342632843656e+00,2.110000000000000000e+02,2.130000000000000000e+02,1.200000000000000000e+02,2.110000000000000000e+02,7.200000000000000000e+01
5.811289529808163934e+00,5.201535387955854794e+00,5.264524893658818705e+00,5.330080366353998400e+00,4.728907848450969453e+00,2.000000000000000000e+01,1.880000000000000000e+02,9.300000000000000000e+01,7.300000000000000000e+01,1.880000000000000000e+02,5.314869769546938016e+00,5.364297714450038335e+00,5.154065425809497114e+00,5.086776795688950692e+00,4.971873818831783254e+00,1.740000000000000000e+02,1.030000000000000000e+02,1.690000000000000000e+02,1.030000000000000000e+02,8.900000000000000000e+01
5.786567402222978274e+00,5.872155280961620427e+00,5.904639639538308948e+00,4.535892995096830305e+00,6.018332334128471572e+00,1.560000000000000000e+02,1.350000000000000000e+02,4.200000000000000000e+01,1.800000000000000000e+01,1.750000000000000000e+02,5.800824697805759378e+00,5.742183492346661033e+00,5.221712058281998026e+00,5.324141742614739492e+00,5.798858563715350911e+00,1.270000000000000000e+02,1.390000000000000000e+02,1.390000000000000000e+02,1.270000000000000000e+02,1.490000000000000000e+02
4.844432854601431693e+00,4.991522038674029993e+00,4.719662274461592588e+00,5.615665689729540944e+00,4.952765397680705561e+00,8.000000000000000000e+01,8.000000000000000000e+01,1.930000000000000000e+02,1.920000000000000000e+02,1.990000000000000000e+02,5.740028407415718625e+00,5.797830719468370475e+00,5.755641090981210795e+00,5.725164497236887584e+00,6.037616334156916231e+00,0.000000000000000000e+00,9.100000000000000000e+01,1.000000000000000000e+00,3.500000000000000000e+01,1.670000000000000000e+02
5.390982154854200736e+00,5.184846795350514626e+00,5.296944751344208058e+00,5.200909322420399938e+00,4.538258148867345909e+00,7.900000000000000000e+01,3.300000000000000000e+01,1.400000000000000000e+02,4.400000000000000000e+01,5.400000000000000000e+01,5.581314139120713058e+00,5.934179490515667510e+00,5.730275132797857829e+00,5.023643705249350333e+00,6.147570379920373362e+00,1.000000000000000000e+01,5.900000000000000000e+01,2.190000000000000000e+02,1.000000000000000000e+01,1.820000000000000000e+02
6.031193858664816609e+00,5.692212347183776444e+00,6.008888924881000904e+00,4.889051786087375007e+00,6.394226364264194551e+00,1.700000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.400000000000000000e+01,1.280000000000000000e+02,4.762664907270672821e+00,4.685016921916103527e+00,4.685154488772283798e+00,4.169528210929357215e+00,5.488066317773009573e+00,2.090000000000000000e+02,2.090000000000000000e+02,2.150000000000000000e+02,2.090000000000000000e+02,1.900000000000000000e+02
5.411321684594566861e+00,4.715476546099958810e+00,5.868738141663197183e+00,4.535935029457482948e+00,4.931248938613766342e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.330000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.761336884910417844e+00,5.202274596452594935e+00,5.743966362936978598e+00,6.273689516484343365e+00,6.616509165501472722e+00,1.840000000000000000e+02,1.830000000000000000e+02,1.820000000000000000e+02,1.900000000000000000e+01,4.300000000000000000e+01
5.748339156173429387e+00,5.380608637488602852e+00,5.693505779951687273e+00,5.612558300290189095e+00,5.481653278906168048e+00,5.800000000000000000e+01,1.460000000000000000e+02,3.100000000000000000e+01,1.100000000000000000e+01,5.400000000000000000e+01,5.045872630192481445e+00,5.500489536092997511e+00,5.992696852784789030e+00,4.845871686695445213e+00,5.609549219757522742e+00,1.770000000000000000e+02,2.200000000000000000e+01,1.960000000000000000e+02,2.130000000000000000e+02,4.300000000000000000e+01
5.967656785882548220e+00,5.966486653473824120e+00,5.766081226901533796e+00,5.111647415980493214e+00,5.749226745230858526e+00,2.220000000000000000e+02,1.120000000000000000e+02,2.130000000000000000e+02,2.400000000000000000e+01,2.500000000000000000e+01,6.100960128814777228e+00,5.821798108042797182e+00,6.156113060304830853e+00,5.932934193547290569e+00,5.489302813460893660e+00,7.000000000000000000e+00,1.900000000000000000e+02,8.700000000000000000e+01,8.600000000000000000e+01,5.600000000000000000e+01
5.420963547951473949e+00,4.609056194699661546e+00,5.222664753987078079e+00,5.110274850209010289e+00,5.733694485667582441e+00,2.130000000000000000e+02,1.300000000000000000e+02,1.290000000000000000e+02,1.340000000000000000e+02,1.300000000000000000e+02,5.837372795971202954e+00,5.773420601502502691e+00,5.791800429639870629e+00,6.027496773527506235e+00,5.607502495102584916e+00,1.450000000000000000e+02,1.450000000000000000e+02,5.100000000000000000e+01,5.100000000000000000e+01,1.190000000000000000e+02
5.256266702209074104e+00,5.094343619740907769e+00,4.413824034088886350e+00,4.050617519655643761e+00,4.558493016817767085e+00,1.850000000000000000e+02,2.080000000000000000e+02,1.160000000000000000e+02,1.850000000000000000e+02,2.080000000000000000e+02,5.518342370046873668e+00,5.799445067179354041e+00,5.435703619698884381e+00,5.578168536449547688e+00,5.350640677155142910e+00,2.000000000000000000e+02,1.440000000000000000e+02,1.430000000000000000e+02,1.400000000000000000e+02,1.350000000000000000e+02
5.536069894991282325e+00,5.893182935899825559e+00,5.968215528690105742e+00,5.263000976396956965e+00,5.327360058837317780e+00,9.300000000000000000e+01,9.200000000000000000e+01,9.300000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,5.872034804200086278e+00,5.609526221076217567e+00,6.019724165578367092e+00,5.722352565966019711e+00,5.174839866630206231e+00,2.300000000000000000e+01,8.100000000000000000e+01,5.000000000000000000e+00,2.300000000000000000e+01,4.400000000000000000e+01
5.203245057415967878e+00,5.239569513705692572e+00,5.336258370389630024e+00,4.572824520898978840e+00,5.035432150631351078e+00,8.100000000000000000e+01,1.520000000000000000e+02,1.520000000000000000e+02,2.020000000000000000e+02,7.700000000000000000e+01,6.100409558547923439e+00,5.414460347268861717e+00,6.021462815232225374e+00,5.623495274296845814e+00,5.606859156183217507e+00,1.610000000000000000e+02,1.610000000000000000e+02,1.690000000000000000e+02,1.570000000000000000e+02,1.580000000000000000e+02
4.895524555911983100e+00,5.027891467978044204e+00,4.745639262271658332e+00,4.871569723755754922e+00,4.339467967167031759e+00,3.000000000000000000e+01,2.400000000000000000e+01,1.380000000000000000e+02,1.220000000000000000e+02,1.150000000000000000e+02,5.359472483039455781e+00,5.553294517142559172e+00,5.843600974345645405e+00,5.765959311693121592e+00,5.595089925914825457e+00,1.790000000000000000e+02,2.000000000000000000e+00,5.600000000000000000e+01,5.600000000000000000e+01,1.190000000000000000e+02
5.088440046692339180e+00,5.473426871904958801e+00,5.317593744844051784e+00,5.025870118387901542e+00,5.481596992438964477e+00,2.110000000000000000e+02,2.110000000000000000e+02,4.000000000000000000e+00,2.080000000000000000e+02,2.080000000000000000e+02,5.638264029140199085e+00,5.134132001346299212e+00,4.640382215180245851e+00,5.636111915694215213e+00,5.463121658010035020e+00,1.390000000000000000e+02,5.700000000000000000e+01,5.700000000000000000e+01,1.460000000000000000e+02,5.700000000000000000e+01
6.269618830318260727e+00,5.818710441818174317e+00,6.320658126777827235e+00,6.170655445229086489e+00,6.045082452398243156e+00,1.960000000000000000e+02,6.400000000000000000e+01,7.800000000000000000e+01,7.700000000000000000e+01,8.200000000000000000e+01,5.798053928263157353e+00,5.643150182578101415e+00,6.129565037877080513e+00,5.200272479593326835e+00,5.719628929816336083e+00,1.250000000000000000e+02,2.110000000000000000e+02,1.750000000000000000e+02,1.740000000000000000e+02,1.010000000000000000e+02
6.118720603553377657e+00,6.304228542591356899e+00,6.334836619166069660e+00,6.544742596302572935e+00,6.266963215020309619e+00,1.760000000000000000e+02,1.950000000000000000e+02,1.740000000000000000e+02,1.910000000000000000e+02,1.380000000000000000e+02,6.147009543215713023e+00,4.706831052632812096e+00,5.557323193457499144e+00,5.418264048339205274e+00,5.264855093489282822e+00,4.300000000000000000e+01,4.200000000000000000e+01,1.710000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
5.643359779564782741e+00,5.621008276635072853e+00,5.355672415926305163e+00,5.751954904120136547e+00,5.634412042442349389e+00,2.010000000000000000e+02,2.400000000000000000e+01,2.020000000000000000e+02,2.400000000000000000e+01,1.970000000000000000e+02,6.132548683732156114e+00,5.016569825152734197e+00,5.908175756157790559e+00,5.127136893168874110e+00,5.705229483548030167e+00,1.600000000000000000e+02,1.820000000000000000e+02,1.810000000000000000e+02,1.820000000000000000e+02,2.170000000000000000e+02
5.411486934937077109e+00,5.204071800597231068e+00,5.621121491643148005e+00,5.356869069363380476e+00,5.388291471738099858e+00,1.540000000000000000e+02,1.800000000000000000e+02,1.850000000000000000e+02,5.400000000000000000e+01,1.800000000000000000e+02,5.531798837082155806e+00,5.729537904957684447e+00,5.426324283890020972e+00,5.049641824822079350e+00,5.650748744805944135e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,1.060000000000000000e+02,7.700000000000000000e+01
6.066197362395493897e+00,5.875894916574624816e+00,4.912174225417769158e+00,5.542637233207463154e+00,5.436320923840242791e+00,8.900000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,6.400000000000000000e+01,6.500000000000000000e+01,5.693285838954238898e+00,5.959579259845830812e+00,5.711391228463716274e+00,6.319662052155790910e+00,6.014611620940991443e+00,1.110000000000000000e+02,1.100000000000000000e+02,1.560000000000000000e+02,1.080000000000000000e+02,9.000000000000000000e+00
5.477481899487575134e+00,5.051523675668379454e+00,5.196639225275052176e+00,5.076628342653009440e+00,5.232822160160390368e+00,5.600000000000000000e+01,2.020000000000000000e+02,8.900000000000000000e+01,8.200000000000000000e+01,8.200000000000000000e+01,5.791653203079131451e+00,5.574055481985709548e+00,5.226856602423724851e+00,5.115984894594997279e+00,5.730287984012607083e+00,9.800000000000000000e+01,6.000000000000000000e+01,1.290000000000000000e+02,1.280000000000000000e+02,1.730000000000000000e+02
5.463814372231608374e+00,4.704452774461781672e+00,5.414515893607172003e+00,4.440019322185870365e+00,5.337990050216570026e+00,2.010000000000000000e+02,1.230000000000000000e+02,1.120000000000000000e+02,1.230000000000000000e+02,1.200000000000000000e+01,6.111058241805558566e+00,5.970316436684442785e+00,5.976208089251717759e+00,5.260193616693122465e+00,6.027919006114553113e+00,1.190000000000000000e+02,3.700000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,3.500000000000000000e+01
5.311177832403132015e+00,4.808147121273039559e+00,5.774234084650165855e+00,5.331384025770475432e+00,4.448755560823052235e+00,1.390000000000000000e+02,1.740000000000000000e+02,1.370000000000000000e+02,1.140000000000000000e+02,1.140000000000000000e+02,5.693415545753347295e+00,4.859543047898722712e+00,4.851302624450411827e+00,5.188440405887675411e+00,5.585014633481380386e+00,1.000000000000000000e+01,6.100000000000000000e+01,3.800000000000000000e+01,3.700000000000000000e+01,6.100000000000000000e+01
5.896799552449300208e+00,5.160977401435949297e+00,4.852987702684146143e+00,5.305725100133662053e+00,3.834828993755369009e+00,1.260000000000000000e+02,9.100000000000000000e+01,2.700000000000000000e+01,9.100000000000000000e+01,9.100000000000000000e+01,5.828115791216653463e+00,5.394794037600695980e+00,5.487060190436719331e+00,6.264022244097663616e+00,5.681340486694153924e+00,1.240000000000000000e+02,8.400000000000000000e+01,7.100000000000000000e+01,1.280000000000000000e+02,1.180000000000000000e+02
5.938289710964495427e+00,5.610347325818041853e+00,5.410343103598545866e+00,5.855496800344529795e+00,5.639212808211330419e+00,5.000000000000000000e+01,1.700000000000000000e+01,7.100000000000000000e+01,1.700000000000000000e+01,5.000000000000000000e+01,5.795743335628861459e+00,5.524287931244451499e+00,6.157019997054634430e+00,5.996377973088264035e+00,5.556661374016837129e+00,2.180000000000000000e+02,1.110000000000000000e+02,2.180000000000000000e+02,1.800000000000000000e+01,1.370000000000000000e+02
5.462756216147969468e+00,5.174773546705498717e+00,4.539868525120970943e+00,5.272031338821673074e+00,5.280701270900836519e+00,1.590000000000000000e+02,1.360000000000000000e+02,1.930000000000000000e+02,5.000000000000000000e+01,1.360000000000000000e+02,5.303747543278055865e+00,6.193941876940753488e+00,4.922530558772169940e+00,5.597646197834037274e+00,5.554427672912523484e+00,2.600000000000000000e+01,5.500000000000000000e+01,1.930000000000000000e+02,1.930000000000000000e+02,1.470000000000000000e+02
5.200845267779360626e+00,5.264696085457712726e+00,5.462218489724113724e+00,5.633757194907688337e+00,5.703892324706071548e+00,2.170000000000000000e+02,2.160000000000000000e+02,2.150000000000000000e+02,2.050000000000000000e+02,1.390000000000000000e+02,5.223891423278741897e+00,5.208279011896733479e+00,5.833179662418874756e+00,5.334726758825425463e+00,5.405571102095974467e+00,6.000000000000000000e+01,2.180000000000000000e+02,5.000000000000000000e+00,6.100000000000000000e+01,3.600000000000000000e+01
5.200845267779360626e+00,5.264696085457712726e+00,5.462218489724113724e+00,5.633757194907688337e+00,5.703892324706071548e+00,1.960000000000000000e+02,1.950000000000000000e+02,1.940000000000000000e+02,1.840000000000000000e+02,1.180000000000000000e+02,5.728345282497129709e+00,5.672984523461438222e+00,5.190577604420732349e+00,5.667197433807324991e+00,5.332780216070558410e+00,1.410000000000000000e+02,1.400000000000000000e+02,1.250000000000000000e+02,1.000000000000000000e+00,1.190000000000000000e+02
5.161440951680166478e+00,5.318066075173282670e+00,5.798913284986084271e+00,5.334687114816015985e+00,5.650293472668251660e+00,2.160000000000000000e+02,1.460000000000000000e+02,7.400000000000000000e+01,1.770000000000000000e+02,6.900000000000000000e+01,4.853164815707097901e+00,5.513307246361232927e+00,5.307263495875815806e+00,5.377095298344343632e+00,5.101749643167610593e+00,7.600000000000000000e+01,1.720000000000000000e+02,1.920000000000000000e+02,7.300000000000000000e+01,1.030000000000000000e+02
4.843066290378016170e+00,5.252506650645466735e+00,4.782079854104087424e+00,5.227459572271051513e+00,5.017182500035327841e+00,1.380000000000000000e+02,1.480000000000000000e+02,3.500000000000000000e+01,1.580000000000000000e+02,1.480000000000000000e+02,6.137741419134546739e+00,5.360414817123004383e+00,5.590892513494965854e+00,5.284290714945885981e+00,5.777965367010533981e+00,1.010000000000000000e+02,1.920000000000000000e+02,1.020000000000000000e+02,1.010000000000000000e+02,2.100000000000000000e+02
4.954884194932297703e+00,5.121603096666829558e+00,4.790672467155204117e+00,5.133793262754234199e+00,5.284028089244438675e+00,8.100000000000000000e+01,9.200000000000000000e+01,1.840000000000000000e+02,1.220000000000000000e+02,6.700000000000000000e+01,4.174513417432267559e+00,5.021327114820048898e+00,5.063004594246564238e+00,4.563170198814251677e+00,4.728436935864853474e+00,1.060000000000000000e+02,1.050000000000000000e+02,9.800000000000000000e+01,1.030000000000000000e+02,1.020000000000000000e+02
5.917209154225400169e+00,6.311644253150920925e+00,5.881422353989298912e+00,5.765386927361202396e+00,5.961968015331200021e+00,1.100000000000000000e+01,1.510000000000000000e+02,1.060000000000000000e+02,7.700000000000000000e+01,1.070000000000000000e+02,6.135715141052568988e+00,5.579138897686563681e+00,4.912246205729130288e+00,5.484275647989639957e+00,6.639164993956273797e+00,1.130000000000000000e+02,1.250000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,9.000000000000000000e+01
5.591576174845116043e+00,5.273825429378659280e+00,4.468612482220789772e+00,4.931625564799064776e+00,5.100083264642988112e+00,1.650000000000000000e+02,1.660000000000000000e+02,1.870000000000000000e+02,1.860000000000000000e+02,2.030000000000000000e+02,5.718469453184745532e+00,5.519391954372915521e+00,5.379015990766069955e+00,5.162790389389698475e+00,5.190131624332929405e+00,8.200000000000000000e+01,4.000000000000000000e+01,8.200000000000000000e+01,4.500000000000000000e+01,5.800000000000000000e+01
5.595700594505448322e+00,4.994543845806171944e+00,5.163280456274439878e+00,3.588607473761506128e+00,4.961587076405510999e+00,5.600000000000000000e+01,1.700000000000000000e+02,2.800000000000000000e+01,1.700000000000000000e+02,2.800000000000000000e+01,5.467381254998525009e+00,5.365554511637832036e+00,5.682005909005301447e+00,5.549895635250974735e+00,5.496584084455209407e+00,3.200000000000000000e+01,3.300000000000000000e+01,3.200000000000000000e+01,1.780000000000000000e+02,7.600000000000000000e+01
5.661742644240788991e+00,5.670531843938299232e+00,6.012116013220111022e+00,5.748074555979346911e+00,5.007385407408183831e+00,6.700000000000000000e+01,6.600000000000000000e+01,3.900000000000000000e+01,6.400000000000000000e+01,1.000000000000000000e+02,5.667905231309925185e+00,4.972707021200317712e+00,5.654585183787105507e+00,4.587769885612225096e+00,4.764875170809591332e+00,5.600000000000000000e+01,1.540000000000000000e+02,1.540000000000000000e+02,1.540000000000000000e+02,4.200000000000000000e+01
5.819724621366065165e+00,5.577224801639843577e+00,5.444405673422254566e+00,5.748680617240894186e+00,5.855033109592731044e+00,3.200000000000000000e+01,4.300000000000000000e+01,1.080000000000000000e+02,1.080000000000000000e+02,1.930000000000000000e+02,5.302340010342028620e+00,5.620207549528836388e+00,5.263863650855095777e+00,5.159740486961142736e+00,5.621866257747947238e+00,1.050000000000000000e+02,2.200000000000000000e+02,1.790000000000000000e+02,6.100000000000000000e+01,3.400000000000000000e+01
5.330067282849952015e+00,4.952651093074931232e+00,5.843089200660593008e+00,5.594967711337010208e+00,5.761209903702791735e+00,2.000000000000000000e+01,1.050000000000000000e+02,1.260000000000000000e+02,1.880000000000000000e+02,2.700000000000000000e+01,5.378884135465827221e+00,5.330656561565314533e+00,5.615241485964805435e+00,5.260356836347718001e+00,5.900135010637340471e+00,9.100000000000000000e+01,1.720000000000000000e+02,1.580000000000000000e+02,2.800000000000000000e+01,1.690000000000000000e+02
5.483293494756992459e+00,5.578762175909043108e+00,5.618455068816904152e+00,5.221529892746400670e+00,5.091285029492082614e+00,8.900000000000000000e+01,1.310000000000000000e+02,5.000000000000000000e+00,8.900000000000000000e+01,1.490000000000000000e+02,4.592385795247658109e+00,4.800749414418262973e+00,5.853198639413736970e+00,6.286475452449757029e+00,5.683042744590390605e+00,1.450000000000000000e+02,1.650000000000000000e+02,1.640000000000000000e+02,1.450000000000000000e+02,2.160000000000000000e+02
6.443532257253131945e+00,5.588491505951261651e+00,5.404658568965474252e+00,6.300237240833855168e+00,6.167247591005657448e+00,1.080000000000000000e+02,1.000000000000000000e+02,1.080000000000000000e+02,2.300000000000000000e+01,2.200000000000000000e+01,5.097919143903079764e+00,6.040010433353962149e+00,5.615307944411943808e+00,5.653205015783939302e+00,6.023418706713870918e+00,1.360000000000000000e+02,2.050000000000000000e+02,1.130000000000000000e+02,1.360000000000000000e+02,2.400000000000000000e+01
5.988221668387588181e+00,5.055522875233171121e+00,5.154418172395009989e+00,5.303458235777636531e+00,4.960562904437012754e+00,1.480000000000000000e+02,4.900000000000000000e+01,1.560000000000000000e+02,4.900000000000000000e+01,1.240000000000000000e+02,5.445703614108462709e+00,5.621921972024752634e+00,5.330676999662959048e+00,5.914247591401049498e+00,5.184713657495684913e+00,1.700000000000000000e+02,1.710000000000000000e+02,1.490000000000000000e+02,1.830000000000000000e+02,1.840000000000000000e+02
5.984520165130877700e+00,6.310355418091013746e+00,5.713142609874910960e+00,5.549611776694217902e+00,5.469879499636623343e+00,9.500000000000000000e+01,1.540000000000000000e+02,1.530000000000000000e+02,7.400000000000000000e+01,7.300000000000000000e+01,6.307441579558419775e+00,5.151215210874267036e+00,5.825933600154850289e+00,5.736535895596731827e+00,5.737921390916035591e+00,1.940000000000000000e+02,2.170000000000000000e+02,5.300000000000000000e+01,1.660000000000000000e+02,2.170000000000000000e+02
5.943680217482769201e+00,5.304352398655955980e+00,5.691348689581029241e+00,4.842244246589817891e+00,6.106034810185136941e+00,1.920000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01,1.270000000000000000e+02,5.595736469478815422e+00,5.954868624202013905e+00,5.930366274704311991e+00,5.826397498656004537e+00,5.455793043909576312e+00,1.280000000000000000e+02,4.400000000000000000e+01,3.300000000000000000e+01,5.900000000000000000e+01,5.800000000000000000e+01
5.626491733323867983e+00,5.814051554809650746e+00,5.755989024040141011e+00,5.867244755829153391e+00,5.528706950603346826e+00,1.230000000000000000e+02,8.200000000000000000e+01,1.590000000000000000e+02,1.580000000000000000e+02,1.000000000000000000e+01,5.840486204362024480e+00,5.622775278424713363e+00,5.555389577362792153e+00,5.595181939111912861e+00,5.466393805963983610e+00,1.470000000000000000e+02,1.470000000000000000e+02,1.470000000000000000e+02,1.610000000000000000e+02,1.470000000000000000e+02
5.995910221642304805e+00,5.381719065615049757e+00,5.286367448058431506e+00,5.427097476255448250e+00,5.407868926596653303e+00,1.400000000000000000e+01,2.130000000000000000e+02,1.980000000000000000e+02,8.200000000000000000e+01,1.300000000000000000e+01,6.035199663224489086e+00,6.537474482757120064e+00,5.815371382385962740e+00,6.673159949841416250e+00,5.739233774774724850e+00,1.290000000000000000e+02,1.960000000000000000e+02,1.930000000000000000e+02,1.940000000000000000e+02,1.050000000000000000e+02
5.916720753672898958e+00,5.510555547860675141e+00,4.681393927626025686e+00,5.516762694713208681e+00,5.424518096587159555e+00,1.570000000000000000e+02,4.100000000000000000e+01,1.570000000000000000e+02,2.050000000000000000e+02,1.850000000000000000e+02,5.086238615224765169e+00,5.077850204602793127e+00,4.749460285913848168e+00,4.547558175236262379e+00,5.080536764685323448e+00,1.370000000000000000e+02,1.430000000000000000e+02,1.370000000000000000e+02,1.900000000000000000e+01,2.180000000000000000e+02
5.981702252607488113e+00,5.586413977735211311e+00,6.341515578494881566e+00,4.903175580376352372e+00,6.167798285716056483e+00,7.500000000000000000e+01,9.500000000000000000e+01,5.300000000000000000e+01,9.500000000000000000e+01,1.170000000000000000e+02,4.547440130324538643e+00,5.019023765799017767e+00,5.345205943383582792e+00,5.273912201087218143e+00,5.163053684710527946e+00,1.390000000000000000e+02,1.350000000000000000e+02,4.700000000000000000e+01,6.000000000000000000e+01,1.030000000000000000e+02
6.138816592667121874e+00,6.002006369957699761e+00,5.566931494759998600e+00,5.085723844831069762e+00,5.208629374409651014e+00,3.000000000000000000e+01,2.400000000000000000e+01,1.800000000000000000e+01,1.700000000000000000e+01,1.980000000000000000e+02,5.714803119610571969e+00,5.516788448608174633e+00,5.594472103815082420e+00,5.132202952398520424e+00,5.250719151638130633e+00,7.200000000000000000e+01,1.330000000000000000e+02,5.600000000000000000e+01,2.170000000000000000e+02,1.040000000000000000e+02
