1772512,1773777
1773789,1774655
1774686,1775444
1775587,1777182
1777196,1778347
1779617,1780381
1780401,1781339
1781395,1782684
1782681,1782974
1782977,1784677
1787445,1788278
1788435,1789481
1789613,1789804
1803094,1804993
1805165,1805272
1806370,1807299
1807400,1807690
1807796,1808656
1809380,1810048
1810211,1810801
1810934,1812325
1813867,1816128
1822458,1823285
1823515,1824402
1832428,1833234
1833401,1834111
1834116,1834793
1834808,1835515
1835515,1836063
1836073,1837239
1837212,1838747
1838747,1839400
1839467,1840774
1841490,1841897
1842371,1843714
1848837,1850693
1850860,1851876
1851887,1852528
1862771,1863766
1863850,1864734
1866908,1868842
1868955,1870238
1870385,1871860
1872041,1873531
1873574,1874077
